ts,device,temp,hum,gas,ai,heartrate
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,671.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,656.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,677.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,654.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,651.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,615.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,653.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,656.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,619.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,657.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,649.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,656.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,598.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,654.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,530.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,582.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,533.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,561.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,614.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,549.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,558.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,546.0,GOOD,220.0
2026-01-10 20:22,Smart Home Health Ecosystem,0.0,0.0,554.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,553.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,543.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,593.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,554.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,550.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,547.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,580.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,555.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,547.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,545.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,529.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,589.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,547.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,580.0,GOOD,220.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,545.0,GOOD,0.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,604.0,GOOD,0.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,648.0,GOOD,0.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,0.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,528.0,GOOD,0.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,562.0,GOOD,0.0
2026-01-10 20:23,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,573.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,528.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,567.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,561.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,587.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,562.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,659.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,557.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,639.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,545.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,624.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,537.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,557.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,651.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,573.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,604.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,559.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,603.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,561.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,603.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,705.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,667.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,713.0,GOOD,12.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,636.0,GOOD,0.0
2026-01-10 20:24,Smart Home Health Ecosystem,0.0,0.0,621.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,660.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,623.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,557.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,607.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,554.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,608.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,553.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,599.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,549.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,567.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,543.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,553.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,537.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,583.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,541.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,619.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,655.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,609.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,657.0,GOOD,12.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,688.0,GOOD,12.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,690.0,GOOD,24.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,629.0,GOOD,24.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,720.0,GOOD,24.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,752.0,GOOD,12.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,716.0,GOOD,12.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,639.0,GOOD,0.0
2026-01-10 20:25,Smart Home Health Ecosystem,0.0,0.0,565.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,610.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,549.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,542.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,549.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,575.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,466.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,602.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,549.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,643.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,651.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,647.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,620.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,655.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,589.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,635.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,554.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,532.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,547.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,533.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,543.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,555.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,535.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,581.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,654.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,631.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,659.0,GOOD,0.0
2026-01-10 20:26,Smart Home Health Ecosystem,0.0,0.0,651.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,613.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,651.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,578.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,544.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,540.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,528.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,546.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,541.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,543.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,573.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,641.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,614.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,653.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,592.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,650.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,624.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,658.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,511.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,655.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,575.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,604.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,540.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,586.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,537.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,566.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,529.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,553.0,GOOD,0.0
2026-01-10 20:27,Smart Home Health Ecosystem,0.0,0.0,550.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,502.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,554.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,590.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,622.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,592.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,607.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,608.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,592.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,599.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,570.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,555.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,562.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,557.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,644.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,633.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,643.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,541.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,569.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,528.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,539.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,533.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,534.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,611.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,661.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,646.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,596.0,GOOD,0.0
2026-01-10 20:28,Smart Home Health Ecosystem,0.0,0.0,656.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,571.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,611.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,539.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,537.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,540.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,639.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,577.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,630.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,645.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,603.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,541.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,593.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,527.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,580.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,528.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,586.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,542.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,556.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,541.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,561.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,543.0,GOOD,0.0
2026-01-10 20:29,Smart Home Health Ecosystem,0.0,0.0,563.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,635.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,587.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,566.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,551.0,GOOD,60.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,553.0,GOOD,60.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,615.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,607.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,582.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,580.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,575.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,591.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,540.0,GOOD,0.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,547.0,GOOD,36.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,562.0,GOOD,36.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,562.0,GOOD,36.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,691.0,GOOD,36.0
2026-01-10 20:30,Smart Home Health Ecosystem,0.0,0.0,633.0,GOOD,36.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,557.0,GOOD,36.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,561.0,GOOD,36.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,693.0,GOOD,48.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,608.0,GOOD,48.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,550.0,GOOD,48.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,12.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,654.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,660.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,689.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,557.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,557.0,GOOD,24.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,691.0,GOOD,24.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,691.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,657.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,592.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,533.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,555.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,621.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,656.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,639.0,GOOD,0.0
2026-01-10 20:31,Smart Home Health Ecosystem,0.0,0.0,579.0,GOOD,0.0
2026-01-11 05:42,Smart Home Health Ecosystem,0.0,0.0,579.0,GOOD,0.0
2026-01-11 05:42,Smart Home Health Ecosystem,0.0,0.0,581.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,578.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,577.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,579.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,578.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,579.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,577.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,577.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,570.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,576.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,573.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,571.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,574.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,572.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,575.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,573.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,542.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,570.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,573.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,573.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,570.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,563.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,566.0,GOOD,0.0
2026-01-11 05:43,Smart Home Health Ecosystem,0.0,0.0,567.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,566.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,566.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,563.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,563.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,563.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,565.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,565.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,560.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,559.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,557.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,557.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,556.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,554.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,555.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,553.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,550.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,551.0,GOOD,0.0
2026-01-11 05:44,Smart Home Health Ecosystem,0.0,0.0,551.0,GOOD,0.0
